X_73,X_124,X_90,X_43,X_56,X_515,X_786,X_576,X_412,X_686,X_404,X_413,X_415,X_718,X_651,X_428,X_828,X_574,X_483,X_416,X_539,X_437,X_60,X_900,X_52,X_792,X_571,X_126,X_435,X_63,X_807,X_500,X_543,X_440,X_453,X_448,X_596,X_674,X_555,X_871,X_502,X_58,X_460,Y_Quality,Y_Class,PRODUCT_ID,PRODUCT_CODE,TIMESTAMP
9.76,35485.0,37.0,76.4,67.7,161.4,18.11409396,0.2,36.7,0.06,36.89795918,35.7,180.0,16.93548387,452.6707317,-50.0,12.0,0.24,175.6,172.2258065,14.0,388.0,65.1,1.0,76.1,411.6129032,24.0,,386.0,72.0,8.6,180.383871,15.0,27.04387097,408.6530612,2524.0,0.4,26.6,14.8,0.08,303.8909091,72.9,89.40816327,0.525896825,1,TRAIN_508,T_31,2022-08-20 19:57
9.76,35517.0,37.0,76.4,67.7,163.0,18.08823529,0.1,36.2,0.06,36.95918367,35.84516129,179.0,16.67741935,448.0,-49.63636364,11.0,0.26,175.2,175.9677419,11.0,416.0,65.1,0.0,76.1,411.2903226,22.0,,409.0,72.0,8.6,182.7935484,16.0,27.05935484,408.3877551000001,2528.0,0.2,26.6,8.1,0.08,302.3090909,72.9,89.46938776,0.523028571,0,TRAIN_509,T_31,2022-08-20 20:06
9.76,,37.0,82.0,68.1,164.9,18.12328767,0.2,35.7,0.04,37.81632653,35.33225806,173.0,17.83870968,462.0,-47.09090909,12.0,0.23,179.0,168.5806452,15.0,375.0,71.7,2.0,77.8,412.0645161000001,23.0,193.0,390.0,76.7,8.4,184.8129032,16.0,27.33096774,408.4081633,2532.0,0.2,26.62258065,25.7,0.06,311.47272730000003,74.2,89.55102041,0.534584127,1,TRAIN_510,T_31,2022-08-20 21:35
9.76,,37.0,82.0,68.1,165.3,18.09433962,0.1,37.2,0.05,37.54,35.2,173.0,17.63333333,458.2682927,-47.63636364,12.0,0.16,174.6,167.4666667,16.0,419.0,71.7,1.0,77.8,411.4666667,22.0,200.0,409.0,76.7,8.4,178.17741940000002,13.0,27.34233333,408.6,2529.0,0.3,26.6,8.0,0.07,312.4545455,74.2,89.46,0.5301301589999999,1,TRAIN_511,T_31,2022-08-20 21:43
9.76,,37.0,82.0,68.1,161.1,18.12658228,0.1,35.2,0.07,37.02040816,34.76666667,168.0,18.33333333,453.5,-46.90909091,12.0,0.2,176.0,165.66666669999998,15.0,389.0,71.7,0.0,77.8,411.5666667,26.0,210.0,377.0,76.7,8.3,176.3096774,14.0,27.32766667,409.0408163,2533.0,0.2,26.6,11.8,0.08,307.6727273,74.2,89.28571429,0.53728254,2,TRAIN_512,T_31,2022-08-20 21:52
9.82,35731.0,37.0,76.4,67.7,160.3,18.13084112,0.1,36.2,0.04,38.55102041,35.71612903,177.0,16.77419355,456.18421050000006,-58.72727273,12.0,0.22,177.0,171.2903226,13.0,419.0,65.1,2.0,76.1,411.38709680000005,22.0,,416.0,72.0,8.5,181.2066667,16.0,27.31096774,408.8979592,2532.0,0.3,26.6,12.9,0.08,311.7272727,72.9,89.22448979999999,0.527361905,1,TRAIN_513,T_31,2022-08-21 0:13
9.82,35746.0,36.0,76.4,67.7,154.5,18.01851852,0.2,35.7,0.05,37.53061224,35.17666667,176.0,16.86666667,460.6666667,-56.90909091,12.0,0.25,170.1,170.1,17.0,416.0,65.1,1.0,76.1,412.1,27.0,,409.0,72.0,8.5,174.983871,14.0,27.301,409.122449,2530.0,0.6,26.60666667,15.6,0.09,307.1272727,72.9,89.32653061,0.5298079370000001,1,TRAIN_514,T_31,2022-08-21 0:21
9.85,35875.0,36.0,76.4,67.7,165.6,18.13888889,0.2,35.2,0.05,37.20408163,34.32903226,167.0,16.70967742,455.225,-51.45454545,11.0,0.2,179.1,162.516129,16.0,416.0,65.1,2.0,76.1,410.8064516,23.0,,391.0,72.0,8.3,176.6419355,13.0,27.30903226,409.1836735,2527.0,0.2,26.6,18.1,0.08,310.3636364,72.9,89.59183673,0.529,1,TRAIN_515,T_31,2022-08-21 2:28
10.06,,36.0,81.0,68.7,155.0,18.1588785,0.2,35.7,0.04,37.36734694,35.23333333,174.0,17.0,453.975,-49.27272727,12.0,0.22,177.5,171.83333330000002,14.0,400.0,71.2,2.0,78.3,411.9666667,24.0,546.0,409.0,76.7,8.5,178.2419355,17.0,27.30033333,408.755102,2533.0,0.1,26.6,14.0,0.08,313.23636360000006,74.2,89.32653061,0.545109524,2,TRAIN_516,T_31,2022-08-21 2:36
9.88,35968.0,36.0,76.4,67.7,157.0,18.12844037,0.2,35.2,0.06,36.73469388,34.57,167.0,16.83333333,451.1515152,-38.72727273,12.0,0.19,187.4,163.6333333,12.0,400.0,65.1,0.0,76.1,411.5,23.0,,409.0,72.0,8.3,183.0709677,12.0,27.31166667,408.755102,2535.0,0.2,26.6,17.1,0.08,310.2181818,72.9,89.42857143,0.5309809520000001,1,TRAIN_517,T_31,2022-08-21 6:37
9.85,,37.0,81.0,68.7,167.0,18.38461538,0.1,35.7,0.07,37.16326531,35.08709677,172.0,16.83870968,450.5128205,-42.54545455,12.0,0.27,177.0,166.38709680000002,11.0,388.0,71.2,2.0,78.3,411.0967742,21.0,654.0,386.0,76.7,8.4,179.68387099999998,17.0,27.30387097,408.5918367,2529.0,0.3,26.6,12.7,0.09,308.85454550000003,74.2,89.22448979999999,0.529320635,1,TRAIN_518,T_31,2022-08-21 6:45
9.85,36230.0,37.0,76.4,67.7,154.6,18.10126582,0.2,36.2,0.06,37.12244898,35.6516129,179.0,18.09677419,455.6,-49.45454545,12.0,0.24,168.0,176.80645159999997,15.0,400.0,65.1,1.0,76.1,412.5483871,21.0,,405.0,72.0,8.5,179.9032258,14.0,27.328387100000004,409.2857143,2534.0,0.2,26.6,13.6,0.08,304.4545455,72.9,89.42857143,0.528093651,1,TRAIN_519,T_31,2022-08-21 8:27
9.85,,37.0,81.0,68.7,159.1,18.11392405,0.3,36.7,0.07,37.42857143,35.78333333,182.0,18.03333333,454.7272727,-48.90909091,11.0,0.29,176.0,173.2,20.0,400.0,71.2,1.0,78.3,412.0666667,21.0,767.0,386.0,76.7,8.7,177.46129030000003,15.0,27.30866667,408.8163265,2529.0,0.4,26.6,16.8,0.08,306.1454545,74.2,89.51020408,0.529622222,1,TRAIN_520,T_31,2022-08-21 8:35
9.85,,36.0,81.0,68.7,167.3,18.19230769,0.2,37.2,0.05,37.65306122,36.36129032,183.0,16.96774194,456.744186,-55.45454545,12.0,0.25,180.3,180.3225806,11.0,400.0,71.2,2.0,78.3,411.483871,23.0,876.0,400.0,76.7,8.7,178.0935484,14.0,27.31548387,409.4693878,2529.0,0.2,26.6,8.4,0.08,304.4181818,74.2,89.46938776,0.528963492,1,TRAIN_522,T_31,2022-08-21 10:47
9.88,36356.0,36.0,76.4,67.7,165.1,18.13761468,0.2,36.2,0.04,38.55102041,35.57096774,172.0,17.0,456.7560976,-53.81818182,11.0,0.2,187.8,167.8709677,12.0,400.0,65.1,2.0,76.1,411.6129032,20.0,,392.0,72.0,8.4,180.4290323,15.0,27.298387100000003,409.0,2539.0,0.3,26.61290323,13.9,0.08,309.9272727,72.9,89.51020408,0.5337920629999999,1,TRAIN_524,T_31,2022-08-21 10:56
9.85,36725.0,37.0,76.4,67.7,165.7,18.03669725,0.2,35.7,0.05,37.42857143,35.23225806,173.0,16.87096774,460.8285714,-52.0,12.0,0.23,179.9,166.0645161,14.0,400.0,65.1,0.0,76.1,412.2258065,21.0,,420.0,72.0,8.4,177.46,13.0,27.31741935,408.1632653,2527.0,0.3,26.6,21.0,0.09,308.7454545,72.9,89.57142857,0.529125397,1,TRAIN_525,T_31,2022-08-21 16:25
9.88,,36.0,81.0,68.7,165.1,18.13207547,0.2,35.2,0.07,37.75510204,34.81290323,171.0,17.77419355,461.35714289999993,-50.90909091,11.0,0.24,177.1,167.0322581,17.0,409.0,71.2,2.0,78.3,411.9677419,21.0,1113.0,409.0,76.7,8.4,177.2129032,11.0,27.31032258,408.6122449,2526.0,0.2,26.6,9.8,0.09,304.1636364,74.2,89.32653061,0.5315730160000001,1,TRAIN_526,T_31,2022-08-21 19:38
9.85,36767.0,36.0,76.4,67.7,168.1,18.17592593,0.1,36.2,0.05,37.53061224,35.36129032,171.0,17.38709677,456.2439024,-54.72727273,11.0,0.24,179.3,167.61290319999998,17.0,375.0,65.1,1.0,76.1,411.0645161000001,24.0,,410.0,72.0,8.4,177.55483869999998,15.0,27.31064516,409.4081633,2536.0,0.2,26.62258065,20.0,0.09,303.6,72.9,89.53061224,0.53235873,1,TRAIN_527,T_31,2022-08-21 19:46
9.88,37953.0,37.0,76.4,67.7,154.1,18.06422018,0.1,35.7,0.04,36.87755102,35.07096774,170.0,16.96774194,448.1142857,-53.7037037,12.0,0.24,174.9,165.67741940000002,12.0,376.0,65.1,0.0,76.1,411.5806452,23.0,,409.0,72.0,8.3,177.0266667,14.0,27.30806452,408.5306122,2537.0,0.3,26.6,12.4,0.08,304.037037,72.9,89.26530612,0.534511111,1,TRAIN_528,T_31,2022-08-22 9:03
9.88,37968.0,36.0,76.4,67.7,159.3,18.04424779,0.2,37.2,0.07,36.59183673,36.13548387,181.0,17.06451613,445.4615385,-54.72727273,12.0,0.25,193.2,174.483871,15.0,400.0,65.1,1.0,76.1,411.5806452,25.0,,386.0,72.0,8.6,177.2387097,12.0,27.30935484,408.9183673,2535.0,0.4,26.6,10.7,0.09,303.0363636,72.9,89.24489796,0.534211111,1,TRAIN_529,T_31,2022-08-22 9:11
9.82,38380.0,36.0,76.4,67.7,161.8,18.02830189,0.1,35.7,0.06,37.44897959,34.96666667,170.0,17.23333333,460.3421053,-54.90909091,12.0,0.25,178.2,164.4666667,12.0,388.0,65.1,1.0,76.1,412.2666667,21.0,,409.0,72.0,8.3,177.4032258,13.0,27.311,409.1632653,2530.0,0.3,26.66,11.9,0.09,311.9818182,72.9,89.55102041,0.531368254,1,TRAIN_532,T_31,2022-08-22 16:06
9.85,,36.0,81.0,68.7,170.1,18.13392857,0.2,36.7,0.06,37.32653061,35.7,175.0,17.03225806,456.2368421,-57.63636364,11.0,0.24,188.1,172.32258059999998,12.0,405.0,71.2,1.0,78.3,411.9032258,22.0,1652.0,425.0,76.7,8.5,178.4133333,14.0,27.32064516,409.4693878,2524.0,0.2,26.7,10.0,0.08,312.4,74.2,89.20408163,0.531046032,1,TRAIN_533,T_31,2022-08-22 16:14
9.79,38705.0,37.0,76.4,67.7,163.1,18.0754717,0.2,37.2,0.05,37.0,35.89677419,179.0,16.93548387,451.7317073,-54.54545455,11.0,0.25,174.9,176.2258065,17.0,400.0,65.1,1.0,76.1,410.483871,23.0,,386.0,72.0,8.6,174.71935480000002,15.0,27.28387097,409.85714289999993,2532.0,0.2,26.60645161,11.5,0.08,302.5818182,72.9,89.65306122,0.5277079370000001,1,TRAIN_534,T_31,2022-08-22 21:18
9.82,,37.0,81.0,68.7,159.2,18.13274336,0.2,36.2,0.07,36.42857143,34.81666667,166.0,17.1,451.92105260000005,-56.18181818,12.0,0.23,182.0,162.2333333,14.0,400.0,71.2,2.0,78.3,410.9666667,25.0,1982.0,400.0,76.7,8.3,175.32,14.0,27.338,409.7142857,2537.0,0.2,26.6,25.7,0.08,301.6909091,74.2,89.57142857,0.5247365079999999,0,TRAIN_535,T_31,2022-08-22 21:26
9.88,,36.0,81.0,68.7,167.1,18.14678899,0.2,35.7,0.04,36.67346939,34.57419355,169.0,16.77419355,445.4102563999999,-52.90909091,12.0,0.21,178.6,162.516129,16.0,402.0,71.2,2.0,78.3,411.0967742,24.0,2271.0,409.0,76.7,8.3,174.59,13.0,27.32064516,408.0204082,2530.0,0.3,26.6,16.0,0.08,305.5090909,74.2,89.53061224,0.5252126979999999,1,TRAIN_536,T_31,2022-08-23 6:20
9.88,,36.0,81.0,68.7,165.6,18.28205128,0.1,35.2,0.06,36.97959184,35.09032258,168.0,16.93548387,443.7073171,-52.18181818,12.0,0.22,197.4,165.2580645,16.0,400.0,71.2,1.0,78.3,411.6129032,23.0,2285.0,417.0,76.7,8.4,176.9064516,14.0,27.32354839,408.5510204,2536.0,0.1,26.6,11.8,0.08,303.63636360000004,74.2,89.57142857,0.528888889,1,TRAIN_537,T_31,2022-08-23 6:28
9.94,,36.0,81.0,68.7,166.1,18.07482993,0.2,36.2,0.06,37.40816327,34.71666667,164.0,16.8,459.6,-56.72727273,11.0,0.21,177.2,161.93333330000002,17.0,388.0,71.2,1.0,78.3,411.1333333,24.0,2846.0,399.0,76.7,8.3,182.4322581,15.0,27.33233333,409.8367347,2536.0,0.2,26.64333333,10.0,0.08,313.9818182,74.2,89.67346939,0.53137619,1,TRAIN_538,T_31,2022-08-23 16:55
9.94,,36.0,81.0,68.7,173.2,18.11643836,0.2,37.2,0.05,38.16326531,35.80645161,179.0,16.90322581,462.2168675,-62.72727273,12.0,0.23,180.9,175.9354839,16.0,421.0,71.2,3.0,78.3,412.2903226,24.0,2878.0,411.0,76.7,8.6,178.29354840000002,15.0,27.30419355,409.4897959,2535.0,0.4,26.6,17.3,0.09,307.85454550000003,74.2,89.24489796,0.534122222,1,TRAIN_539,T_31,2022-08-23 17:04
9.82,3093.0,37.0,78.6,66.5,155.7,18.09259259,0.2,36.7,0.07,37.46938776,35.46451613,175.0,16.96774194,457.3783784,-45.45454545,12.0,0.21,188.7,173.4516129,14.0,400.0,70.0,2.0,76.9,411.1290323,23.0,,405.0,73.7,8.5,179.4032258,15.0,27.09258065,410.0408163,2533.0,0.1,26.60322581,20.2,0.07,309.7090909,75.0,89.65306122,0.508819048,0,TRAIN_547,T_31,2022-08-26 6:07
9.82,3105.0,37.0,78.6,66.5,171.9,18.0877193,0.3,36.2,0.06,38.18,35.2,171.0,16.9,456.5897436000001,-48.72727273,12.0,0.22,184.3,165.7,13.0,402.0,70.0,1.0,76.9,411.5,23.0,,423.0,73.7,8.4,177.5419355,14.0,27.09666667,409.98,2535.0,0.3,26.6,11.7,0.08,309.85454550000003,75.0,89.74,0.507571429,0,TRAIN_548,T_31,2022-08-26 6:15
10.12,7195.0,35.0,78.6,66.5,144.6,18.1559633,0.2,35.7,0.07,38.7755102,34.89677419,167.0,16.90322581,465.3939394,-55.09090909,11.0,0.21,161.0,164.516129,16.0,400.0,70.0,1.0,76.9,412.3225806,25.0,,409.0,73.7,8.3,175.82,13.0,27.34806452,409.8163265,2539.0,0.1,26.6,10.1,0.08,304.7454545,75.0,89.61224490000001,0.532065079,1,TRAIN_558,T_31,2022-08-28 16:25
9.57,,37.0,79.8,69.4,148.7,17.95575221,0.1,37.2,0.04,38.32653061,35.89354839,180.0,16.83870968,463.9230769,-57.27272727,11.0,0.22,183.8,174.32258059999998,18.0,420.0,70.3,2.0,77.9,410.6774194,22.0,3790.0,409.0,76.9,8.6,175.9322581,13.0,27.34064516,408.9387755,2540.0,0.3,26.6,7.1,0.08,304.2909091,73.7,89.40816327,0.50251746,0,TRAIN_559,T_31,2022-08-28 16:33
9.94,,36.0,79.8,69.4,158.2,18.14814815,0.2,34.7,0.06,37.55102041,34.10333333,167.0,17.7,456.9180328,-50.54545455,12.0,0.2,179.5,160.6,17.0,375.0,70.3,1.0,77.9,411.0666667,23.0,4216.0,379.0,76.9,8.3,179.6290323,13.0,27.33666667,408.7142857,2549.0,0.2,26.6,22.0,0.08,308.0363636,73.7,89.28571429,0.52905873,1,TRAIN_560,T_31,2022-09-02 18:07
10.09,11119.0,36.0,78.6,66.5,163.7,18.11666667,0.1,36.2,0.06,38.18367347,35.8,180.0,17.16666667,459.5625,-55.27272727,12.0,0.19,192.9,173.93333330000002,18.0,405.0,70.0,1.0,76.9,410.5333333,24.0,,411.0,73.7,8.6,176.68387099999998,15.0,27.31866667,409.10204080000005,2535.0,0.3,26.6,17.9,0.08,303.5272727,75.0,89.38775509999999,0.522147619,0,TRAIN_561,T_31,2022-09-02 18:15
9.97,,36.0,79.8,69.4,153.1,18.05555556,0.2,36.7,0.06,37.67346939,35.6483871,175.0,17.03225806,464.8852459,-48.33333333,12.0,0.2,169.3,172.3548387,14.0,400.0,70.3,1.0,77.9,411.4193548,21.0,4446.0,417.0,76.9,8.5,181.3833333,15.0,27.08258065,410.6326531,2542.0,0.1,26.67741935,11.8,0.08,311.94444439999995,73.7,89.55102041,0.5271873020000001,1,TRAIN_565,T_31,2022-09-03 10:36
9.97,,36.0,79.8,69.4,145.0,18.09821429,0.1,35.7,0.07,38.06,34.70666667,168.0,16.93333333,463.9777778,-50.72727273,11.0,0.23,169.0,164.4,15.0,396.0,70.3,0.0,77.9,412.6666667,22.0,4458.0,391.0,76.9,8.3,178.2677419,14.0,27.08266667,409.98,2542.0,0.3,26.6,18.3,0.08,312.0909091,73.7,89.6,0.523115873,0,TRAIN_566,T_31,2022-09-03 10:44
10.0,,36.0,79.8,69.4,158.6,18.12149533,0.2,36.2,0.08,37.73469388,35.39354839,172.0,16.35483871,463.4615385,-54.90909091,12.0,0.21,185.6,170.7419355,12.0,419.0,70.3,0.0,77.9,411.516129,22.0,4681.0,409.0,76.9,8.4,177.88709680000002,15.0,27.32451613,409.0204082,2541.0,0.1,26.61290323,12.7,0.08,312.9454545,73.7,89.59183673,0.52352381,0,TRAIN_567,T_31,2022-09-03 14:40
10.0,,36.0,79.8,69.4,165.9,17.99065421,0.2,36.2,0.06,37.95918367,35.1483871,174.0,16.64516129,460.9714286,-55.63636364,12.0,0.26,180.6,166.9032258,9.0,410.0,70.3,1.0,77.9,411.0645161000001,24.0,4696.0,425.0,76.9,8.4,179.2387097,13.0,27.33741935,408.9183673,2545.0,0.3,26.6,8.6,0.09,310.3454545,73.7,89.44897959,0.523385714,0,TRAIN_568,T_31,2022-09-03 14:48
10.19,12554.0,35.0,78.6,66.5,174.3,18.14414414,0.2,36.2,0.06,39.04081633,35.34516129,171.0,16.93548387,468.225,-45.63636364,12.0,0.28,189.7,169.16129030000002,13.0,397.0,70.0,1.0,76.9,412.1612903,25.0,,409.0,73.7,8.4,186.6870968,13.0,27.33677419,409.4897959,2538.0,0.2,26.6,13.3,0.09,312.0181818,75.0,89.38775509999999,0.5305333329999999,1,TRAIN_569,O_31,2022-09-03 18:32
10.09,,36.0,79.8,69.4,164.2,18.13333333,0.1,34.7,0.05,38.24489796,34.41290323,162.0,16.67741935,466.5116279,-46.36363636,11.0,0.26,178.3,160.2258065,14.0,388.0,70.3,0.0,77.9,411.1935484,20.0,4905.0,400.0,76.9,8.2,181.483871,14.0,27.32709677,408.5306122,2536.0,0.1,26.6,16.2,0.09,312.4545455,73.7,89.63265306,0.534950794,2,TRAIN_570,O_31,2022-09-03 18:40
10.19,12583.0,35.0,78.6,66.5,163.8,18.15454545,0.2,35.7,0.04,39.32653061,35.2,173.0,16.80645161,469.0697674,-42.54545455,11.0,0.21,187.9,168.4193548,14.0,376.0,70.0,2.0,76.9,411.5483871,25.0,,386.0,73.7,8.4,183.5483871,13.0,27.33516129,408.4285714,2531.0,0.2,26.6,13.9,0.08,311.76363639999994,75.0,89.69387755,0.525915873,1,TRAIN_571,O_31,2022-09-03 18:48
10.09,,35.0,79.8,69.4,166.3,18.19090909,0.2,35.2,0.07,38.34693878,34.84333333,168.0,16.96666667,467.7380952,-43.88888889,11.0,0.24,184.6,163.5333333,20.0,400.0,70.3,1.0,77.9,411.5,24.0,4931.0,387.0,76.9,8.3,177.93333330000002,13.0,27.346,408.6530612,2539.0,0.1,26.6,19.9,0.09,312.537037,73.7,89.55102041,0.535204762,2,TRAIN_572,O_31,2022-09-03 18:56
10.09,,36.0,79.8,69.4,167.6,18.25316456,0.1,36.7,0.06,38.22916667,36.13548387,178.0,18.16129032,466.2,-47.63636364,11.0,0.22,184.0,174.83870969999998,15.0,420.0,70.3,4.0,77.9,410.9677419,25.0,4984.0,409.0,76.9,8.5,174.0225806,17.0,27.34451613,409.8333333,2542.0,0.2,26.60967742,15.3,0.08,309.0545455,73.7,89.66666667,0.529007937,1,TRAIN_577,T_31,2022-09-04 0:49
10.09,,35.0,79.8,69.4,156.1,18.03603604,0.2,35.2,0.05,38.16326531,34.89354839,172.0,17.41935484,463.4878049,-52.18181818,12.0,0.22,182.1,166.19354840000003,10.0,388.0,70.3,1.0,77.9,411.2258065,21.0,4996.0,384.0,76.9,8.4,174.1870968,16.0,27.35225806,409.4489796,2544.0,0.3,26.6,17.9,0.08,303.7272727,73.7,89.61224490000001,0.535904762,2,TRAIN_578,T_31,2022-09-04 0:57
10.12,,36.0,79.8,69.4,162.9,18.05263158,0.3,37.2,0.05,38.53061224,35.68387097,184.0,17.96774194,467.2027027,-48.54545455,11.0,0.2,180.1,175.32258059999998,16.0,381.0,70.3,1.0,77.9,410.0322581,22.0,5180.0,381.0,76.9,8.8,181.1741935,14.0,27.31032258,408.877551,2527.0,0.5,26.6,12.1,0.08,311.8181818,73.7,89.53061224,0.531501587,1,TRAIN_586,T_31,2022-09-06 1:46
10.12,,36.0,79.8,69.4,165.3,18.10204082,0.2,35.2,0.05,37.51020408,34.45333333,163.0,17.5,463.3164557,-50.18181818,12.0,0.2,180.8,160.83333330000002,12.0,403.0,70.3,2.0,77.9,410.7,23.0,5202.0,409.0,76.9,8.3,176.2870968,14.0,27.32966667,409.9183673,2528.0,0.1,26.6,21.2,0.09,312.8909091,73.7,89.55102041,0.530726984,1,TRAIN_587,T_31,2022-09-06 1:54
10.09,,36.0,79.8,69.4,171.0,18.11842105,0.2,35.2,0.06,37.18367347,34.47419355,166.0,16.83870968,450.3552632,-57.27272727,12.0,0.22,181.1,161.3548387,13.0,376.0,70.3,0.0,77.9,412.7096774,23.0,5706.0,371.0,76.9,8.3,179.60322580000002,17.0,27.31322581,410.5102041,2533.0,0.2,26.6,16.8,0.09,306.7090909,73.7,89.77551020000001,0.530120635,1,TRAIN_588,T_31,2022-09-06 17:51
10.09,,36.0,79.8,69.4,166.8,18.23529412,0.2,35.2,0.05,37.85714286,34.51290323,166.0,16.90322581,453.5384615,-59.81818182,12.0,0.2,180.4,162.5806452,11.0,376.0,70.3,2.0,77.9,411.6451613,27.0,5738.0,408.0,76.9,8.3,177.66129030000002,13.0,27.29709677,410.2040816,2533.0,0.2,26.6,15.1,0.08,311.2727273,73.7,89.67346939,0.529509524,1,TRAIN_589,T_31,2022-09-06 18:00
10.09,,36.0,79.8,69.4,161.0,17.25342466,0.2,36.7,0.05,39.14583333,35.69032258,179.0,17.19354839,472.0789474,-62.0,12.0,0.25,174.1,173.6451613,13.0,376.0,70.3,4.0,77.9,411.6451613,22.0,6199.0,379.0,76.9,8.5,183.4806452,12.0,27.32225806,408.9375,2545.0,0.4,26.6,17.7,0.08,313.4,73.7,89.8125,0.529947619,1,TRAIN_590,T_31,2022-09-07 1:01
10.09,,36.0,79.8,69.4,166.0,17.61666667,0.1,37.2,0.05,39.10204082,35.848387100000004,178.0,17.67741935,466.3974359,-61.45454545,12.0,0.18,174.8,174.0322581,16.0,387.0,70.3,3.0,77.9,411.9354839,21.0,6230.0,405.0,76.9,8.6,182.8935484,13.0,27.34903226,409.2244898,2550.0,0.3,26.60967742,12.9,0.08,313.47272730000003,73.7,89.83673469,0.529307937,1,TRAIN_591,T_31,2022-09-07 1:09
10.19,1569.0,35.0,78.6,66.5,167.9,17.52688172,0.1,36.7,0.05,38.0,36.21935484,181.0,17.19354839,465.2439024,-58.90909091,12.0,0.19,177.8,176.0322581,16.0,394.0,70.0,3.0,76.9,411.8387097,23.0,,404.0,73.7,8.6,177.7258065,13.0,27.04774194,410.4285714,2549.0,0.2,26.6,21.0,0.08,312.47272730000003,75.0,89.44897959,0.528349206,1,TRAIN_592,T_31,2022-09-08 14:22
10.09,,36.0,79.8,69.4,165.1,17.53271028,0.2,36.7,0.04,38.44897959,35.37096774,174.0,16.96774194,469.48,-61.45454545,11.0,0.21,180.1,171.4193548,16.0,399.0,70.3,0.0,77.9,412.1935484,24.0,6608.0,358.0,76.9,8.4,177.2677419,16.0,27.06387097,409.0816327,2556.0,0.1,26.6,13.5,0.08,313.3636364,73.7,89.83673469,0.526546032,1,TRAIN_593,T_31,2022-09-08 14:30
10.22,2263.0,35.0,78.6,66.5,176.1,18.23076923,0.2,35.7,0.06,37.98,35.45,177.0,18.63333333,459.0,-52.36363636,11.0,0.21,190.5,171.9,12.0,419.0,70.0,2.0,76.9,412.5666667,24.0,,404.0,73.7,8.5,196.7612903,11.0,27.03733333,409.26,2553.0,0.3,26.6,12.4,0.06,303.0363636,75.0,89.66,0.531374603,1,TRAIN_596,O_31,2022-09-08 14:38
10.09,,38.0,79.8,69.4,169.2,17.63380282,0.2,35.2,0.04,37.48979592,34.66666667,168.0,18.26666667,459.6666667,-47.81818182,11.0,0.19,194.7,164.2333333,10.0,387.0,70.3,1.0,77.9,412.0666667,25.0,6626.0,386.0,76.9,8.3,193.683871,15.0,26.99633333,408.4693878,2558.0,0.3,26.6,8.6,0.05,304.8181818,73.7,89.79591837,0.533701587,1,TRAIN_597,O_31,2022-09-08 14:46
10.12,,36.0,79.8,69.4,170.7,17.39047619,0.2,36.2,0.05,37.57142857,35.2,169.0,17.09677419,455.7073171,-54.90909091,12.0,0.28,183.0,165.483871,13.0,400.0,70.3,2.0,77.9,412.0322581,24.0,6805.0,391.0,76.9,8.3,178.25666669999998,12.0,27.34612903,408.6938776,2550.0,0.3,26.6,7.7,0.09,302.9090909,73.7,89.61224490000001,0.53032,1,TRAIN_598,T_31,2022-09-09 2:01
10.22,2454.0,35.0,78.6,66.5,173.1,17.37068966,0.1,35.7,0.06,37.65306122,34.74516129,172.0,17.0,462.4,-52.36363636,12.0,0.23,180.3,166.7419355,16.0,420.0,70.0,1.0,76.9,410.2258065,23.0,,409.0,73.7,8.4,177.57096769999998,17.0,27.34580645,408.8979592,2546.0,0.3,26.6,14.7,0.09,312.6,75.0,89.38775509999999,0.53062,1,TRAIN_599,T_31,2022-09-09 2:09
10.22,2525.0,35.0,78.6,66.5,162.8,17.41904762,0.2,35.7,0.06,37.83673469,35.16774194,173.0,17.03225806,459.1111111000001,-56.72727273,11.0,0.27,183.9,165.38709680000002,15.0,421.0,70.0,2.0,76.9,411.0967742,24.0,,408.0,73.7,8.4,179.0741935,12.0,27.33580645,408.9387755,2552.0,0.4,26.6,11.6,0.08,306.3272727,75.0,89.69387755,0.52963,1,TRAIN_600,T_31,2022-09-09 8:42
10.03,15642.0,36.0,78.5,66.6,152.1,17.30357143,0.2,37.7,0.07,39.18367347,35.92580645,188.0,17.64516129,474.8205128000001,-73.63636364,12.0,0.26,167.0,178.8709677,13.0,421.0,69.8,2.0,76.9,411.5806452,26.0,,423.0,73.7,8.9,176.5903226,15.0,27.13387097,410.4693878,2554.0,0.5,26.6,19.7,0.06,303.4545455,74.9,89.53061224,0.52303,0,TRAIN_613,T_31,2022-09-20 5:20
10.19,,35.0,79.8,69.4,159.1,17.42342342,0.2,35.7,0.06,39.44897959,34.90967742,167.0,17.22580645,475.08108110000006,-75.63636364,12.0,0.2,168.0,162.6451613,13.0,400.0,70.3,1.0,77.9,412.7419355,24.0,7625.0,400.0,76.9,8.3,180.2,11.0,27.16483871,411.3673469,2544.0,0.2,26.6,15.9,0.07,304.85454550000003,73.7,89.75510204,0.53208,1,TRAIN_614,T_31,2022-09-20 5:28
10.06,17306.0,36.0,78.5,66.6,155.6,17.33333333,0.2,36.2,0.07,38.0,35.79677419,182.0,17.22580645,458.1944444,-52.54545455,11.0,0.23,163.5,174.516129,11.0,388.0,69.8,2.0,76.9,411.2903226,23.0,,386.0,73.7,8.7,176.73548390000002,15.0,27.30290323,409.1836735,2555.0,0.3,26.62903226,6.8,0.08,310.1272727,74.9,89.59183673,0.5291,1,TRAIN_615,T_31,2022-09-22 23:45
